value_h,rank_h,pts_last3_h,value_a,rank_a,pts_last3_a,result,difference,score,1_home_win,2_draw,3_away_win
0.501,0.313,7,0.612,0.95,7,1,2,"""1-2""",,,
0.501,0.1,7,0.165,0.778,3,1,2,"""7-0""",,,
0.304,0.313,5,0.849,0.55,7,1,0,"""1-1""",,,
0.06,0.444,4,0.126,0.667,4,1,3,"""2-0""",,,
0.045,0.417,0,1.0,0.167,6,3,-3,"""0-3""",,,
0.084,0.333,5,0.541,0.3,7,1,1,"""2-0""",,,
0.184,0.333,7,0.882,0.292,0,3,-1,"""1-2""",,,
0.348,0.25,0,0.558,0.042,9,3,2,"""1-4""",,,
0.156,0.179,3,0.203,0.556,6,1,1,"""2-1""",,,
0.208,1.0,2,0.97,0.357,9,3,-1,"""0-1""",,,
0.054,0.9,0,0.921,0.3,1,2,0,"""1-1""",,,
0.237,0.1,3,0.059,0.667,7,1,1,"""1-0""",,,
0.412,0.4,1,1.0,0.167,6,1,2,"""2-3""",,,
0.073,1.0,3,0.462,0.5,6,1,1,"""1-0""",,,
1.0,0.15,5,0.132,0.4,3,1,2,"""3-0""",,,
0.11,0.15,6,0.786,0.4,6,3,-1,"""2-1""",,,
0.237,0.4,6,0.882,0.222,6,1,-1,"""0-0""",,,
0.731,0.75,0,1.0,0.1,9,3,-4,"""1-4""",,,
0.518,0.95,4,0.282,0.071,7,1,1,"""2-1""",,,
0.035,0.6,6,0.487,0.778,2,3,-2,"""0-2""",,,
0.466,0.889,6,0.269,0.667,1,3,-1,"""1-2""",,,
0.455,0.15,7,0.043,0.25,1,3,-2,"""0-2""",,,
0.226,0.95,6,0.385,0.222,6,3,0,"""2-1""",,,
0.501,0.45,3,0.104,0.7,1,1,2,"""2-0""",,,
0.961,0.05,9,0.1,0.45,7,1,5,"""6-1""",,,
0.042,0.417,6,0.609,0.5,6,3,-3,"""0-3""",,,
0.807,0.15,7,0.284,0.4,1,1,2,"""4-2""",,,
0.882,0.278,9,0.097,0.95,3,1,3,"""3-0""",,,
0.038,0.389,7,0.703,0.056,5,2,0,"""0-0""",,,
0.203,0.1,7,0.165,0.35,3,1,2,"""2-0""",,,
0.073,0.2,3,0.786,0.45,7,2,-1,"""1-1""",,,
0.478,0.25,4,0.807,0.5,7,2,0,"""1-0""",,,
0.955,0.222,6,0.223,0.417,4,1,1,"""2-1""",,,
0.266,0.75,6,0.348,0.1,3,3,-1,"""0-1""",,,
0.409,0.375,4,0.612,0.5,6,1,1,"""2-2""",,,
0.185,0.25,0,0.252,0.292,9,3,-1,"""0-1""",,,
0.455,0.375,2,0.069,0.111,0,3,-1,"""0-1""",,,
0.545,0.591,2,0.546,0.167,2,2,0,"""1-1""",,,
0.208,0.429,2,0.069,1.0,0,3,-1,"""0-1""",,,
0.626,0.15,9,0.044,0.95,6,1,2,"""4-2""",,,
0.114,0.182,0,0.498,0.75,4,2,0,"""1-1""",,,
0.092,0.65,2,1.0,0.25,9,3,-2,"""1-3""",,,
0.138,0.15,4,0.084,0.95,6,1,7,"""4-2""",,,
0.155,0.85,7,0.715,0.357,4,3,0,"""3-3""",,,
0.66,0.05,9,0.1,0.45,7,1,5,"""7-0""",,,
0.362,0.95,7,0.563,0.85,7,3,1,"""1-2""",,,
0.158,0.65,4,0.282,0.444,9,1,1,"""1-0""",,,
0.983,0.111,9,0.048,0.45,7,1,5,"""6-1""",,,
0.597,0.333,5,0.418,0.3,1,1,2,"""1-1""",,,
0.099,0.5,3,0.366,0.3,9,2,0,"""1-1""",,,
0.32,0.615,0,0.279,0.05,9,3,-1,"""1-2""",,,
0.381,1.0,2,0.093,0.111,9,2,0,"""2-2""",,,
0.578,0.15,7,0.501,0.409,6,1,1,"""1-2""",,,
0.807,0.25,2,0.225,0.85,6,1,2,"""3-1""",,,
0.54,0.6,5,0.462,0.455,4,3,-2,"""1-3""",,,
0.359,0.65,4,0.271,0.0625,7,3,-1,"""0-1""",,,
0.068,0.625,0,1.0,0.042,9,3,2,"""1-4""",,,
0.983,0.111,9,0.059,0.667,7,1,5,"""5-0""",,,
0.083,0.35,4,0.566,0.2,3,2,0,"""2-2""",,,
0.955,0.85,0,0.435,0.5,9,2,0,"""1-1""",,,
0.065,0.9,0,0.498,0.3,9,2,0,"""1-1""",,,
0.678,0.278,5,0.165,0.85,5,1,3,"""4-1""",,,
0.612,0.333,7,0.558,0.5,4,3,-1,"""1-2""",,,
0.545,0.077,4,0.223,0.875,7,1,1,"""3-2""",,,
0.55,0.5,2,1.0,0.25,9,3,-2,"""1-4""",,,
0.226,0.9,1,0.093,0.5,1,1,1,"""2-1""",,,
0.203,0.688,3,0.908,0.15,7,3,-1,"""1-2""",,,
0.34,0.6,7,0.336,0.85,4,3,-2,"""1-2""",,,
0.301,0.2,2,0.051,0.15,6,1,1,"""1-0""",,,
1.0,0.278,9,0.268,0.55,3,1,4,"""5-1""",,,
0.343,0.4,1,0.397,0.6,4,1,2,"""2-0""",,,
0.197,0.333,3,0.104,0.333,0,1,2,"""2-0""",,,
0.223,0.85,2,0.202,1.0,4,2,0,"""0-0""",,,
0.038,0.2,3,0.882,0.85,9,3,-1,"""2-3""",,,
0.678,0.313,4,0.044,0.188,5,1,3,"""3-0""",,,
0.258,0.8,3,0.272,0.9,7,2,0,"""0-0""",,,
0.626,0.15,7,0.279,1.0,0,3,-1,"""1-2""",,,
0.609,0.85,6,0.084,0.9,4,1,3,"""3-0""",,,
0.162,0.05,9,0.043,0.15,4,1,1,"""2-1""",,,
0.099,0.667,1,0.398,0.833,1,1,0,"""0-0""",,,
0.462,0.179,4,0.042,0.7,5,1,1,"""1-0""",,,
0.5,0.25,4,0.462,0.5,9,1,1,"""1-0""",,,
0.08,0.45,3,0.254,0.944,6,1,2,"""3-1""",,,
0.612,0.636,5,0.815,0.2,7,3,-2,"""1-3""",,,
0.478,0.25,1,0.123,0.45,4,1,1,"""2-0""",,,
0.13,0.65,7,0.225,0.65,7,1,1,"""1-3""",,,
0.035,0.85,6,1.0,0.8,9,3,-2,"""0-2""",,,
0.487,0.833,7,0.033,0.7,3,1,2,"""3-1""",,,
0.462,0.65,2,0.084,0.15,1,1,3,"""3-3",,,
0.32,0.15,6,0.541,1.0,7,1,1,"""2-1""",,,
0.597,0.167,3,0.248,0.444,7,1,1,"""2-1""",,,
0.612,0.889,6,0.853,0.231,0,3,-1,"""0-1""",,,
0.203,0.188,2,0.849,0.35,6,2,0,"""0-0""",,,
0.173,0.6,6,0.084,0.222,5,1,3,"""7-0""",,,
1.0,0.1,9,0.268,0.55,3,1,4,"""5-1""",,,
0.266,0.65,2,1.0,0.1,9,3,-4,"""0-4""",,,
0.055,0.389,6,0.786,0.188,6,1,1,"""0-1""",,,
0.184,0.75,4,1.0,0.6,9,3,-1,"""1-1""",,,
0.381,0.063,9,0.786,0.222,5,2,0,"""0-0""",,,
0.301,0.278,9,0.412,0.154,3,1,2,"""5-0""",,,
0.159,0.625,6,0.563,0.444,6,1,1,"""1-0""",,,
0.211,0.65,2,0.042,0.05,1,1,1,"""1-0""",,,
0.042,0.417,0,0.786,1.0,6,3,-3,"""0-3""",,,
0.382,0.136,0,0.133,0.2,7,2,0,"""2-2""",,,
0.509,0.5,1,0.249,0.679,3,2,2,"""2-0""",,,
0.156,0.167,1,0.219,0.05,6,1,1,"""2-1""",,,
0.173,0.35,3,0.77,0.35,4,2,0,"""1-1""",,,
0.203,0.4,6,0.962,0.167,1,2,0,"""0-0""",,,
0.038,0.278,4,0.225,0.667,3,1,1,"""7-0""",,,
0.162,0.65,3,1.0,0.1,9,1,1,"""1-0""",,,
0.55,0.85,7,0.084,0.357,3,1,-2,"""7-0""",,,
0.739,0.75,3,0.093,0.3,4,1,1,"""3-2""",,,
0.083,1.0,0,1.0,0.05,7,2,0,"""2-2""",,,
0.038,0.2,1,0.488,0.45,7,1,1,"""2-1""",,,
0.459,0.889,5,0.815,0.45,7,3,-2,"""2-3""",,,
0.055,0.65,2,0.462,0.05,9,1,1,"""1-0""",,,
0.431,0.667,6,0.766,0.111,6,2,0,"""0-0""",,,
0.162,0.333,3,0.565,0.8,7,1,1,"""1-0""",,,
0.431,0.667,6,0.042,0.3,6,2,0,"""0-0""",,,
0.138,0.667,3,0.044,0.167,0,2,0,"""1-1""",,,
0.032,0.15,7,0.343,0.4,2,3,-2,"""0-2""",,,
0.266,0.6,1,0.12,0.0625,3,1,1,"""1-0""",,,
1.0,0.1,9,0.132,0.15,3,2,0,"""5-1""",,,
0.466,0.15,6,0.853,0.5,6,3,-1,"""1-2""",,,
0.249,0.4,3,0.336,1.0,7,1,1,"""0-1""",,,
0.343,0.444,7,0.092,0.5,6,1,1,"""1-0""",,,
0.229,0.9,3,0.225,1.0,6,3,-1,"""1-2""",,,
0.336,0.333,4,0.488,0.1,7,1,-2,"""3-2""",,,
0.068,0.417,0,1.0,0.042,6,3,-3,"""0-3""",,,
0.501,0.15,7,0.385,0.5,3,1,2,"""2-0""",,,
0.301,0.591,5,0.271,0.3,6,1,2,"""2-0""",,,
0.035,0.6,4,0.409,0.778,2,3,-2,"""0-2""",,,
0.678,0.6,4,0.225,0.778,3,1,3,"""3-0""",,,
0.032,0.85,6,0.54,0.667,3,3,-1,"""1-2""",,,
0.955,0.2,4,0.488,0.444,7,1,1,"""2-1""",,,
0.578,0.65,2,0.211,0.1,9,1,1,"""1-0""",,,
0.06,0.389,5,0.271,0.65,6,1,2,"""4-2""",,,
0.499,0.222,3,0.989,1.0,1,1,1,"""3-0""",,,
0.444,1.0,4,0.133,0.083,7,2,0,"""2-2""",,,
0.1,0.722,5,0.175,0.188,6,1,2,"""3-1""",,,
0.5,0.9,5,0.165,0.455,4,2,0,"""1-1""",,,
0.612,0.45,7,0.558,0.5,7,3,-1,"""3-3""",,,
0.961,0.6,9,0.044,0.429,4,1,3,"""3-0""",,,
0.108,0.6,4,0.279,0.6,0,3,-1,"""1-2""",,,
0.155,0.071,2,0.133,0.125,4,2,0,"""1-1""",,,
0.359,1.0,4,0.97,0.1,9,3,-2,"""0-1""",,,
0.173,0.65,4,0.108,0.4,5,3,1,"""0-2""",,,
0.083,1.0,4,0.54,0.3,1,2,0,"""1-1""",,,
0.348,0.5,7,0.097,0.667,7,1,-1,"""3-2""",,,
0.292,0.9,1,0.562,0.778,2,3,-2,"""2-2""",,,
0.626,0.15,6,0.151,0.95,7,3,-1,"""1-2""",,,
0.278,0.45,0,0.236,0.438,6,3,0,"""0-1""",,,
0.237,0.25,4,0.104,0.7,0,1,2,"""3-0""",,,
0.321,0.125,1,0.19,0.7,3,1,2,"""4-3""",,,
0.635,0.056,4,0.269,0.636,7,3,-2,"""0-2""",,,
0.455,0.75,2,0.286,0.1,4,3,-2,"""0-2""",,,
0.427,0.125,6,0.546,0.75,6,1,7,"""4-0""",,,
0.612,0.35,5,0.409,0.455,4,3,-2,"""1-3""",,,
0.301,0.125,5,0.131,0.333,6,1,2,"""3-1""",,,
0.117,0.563,9,1.0,0.65,6,3,-3,"""1-4""",,,
0.55,0.85,4,0.075,0.107,7,3,-2,"""0-2""",,,
0.203,0.9,2,0.366,0.75,3,2,0,"""1-1""",,,
0.661,0.889,7,0.489,0.05,6,1,1,"""2-1""",,,
0.343,0.45,6,0.126,0.4,6,1,1,"""3-2""",,,
0.626,1.0,2,0.573,0.438,1,3,-1,"""0-1""",,,
0.032,0.8,3,0.535,0.7,1,2,0,"""2-2""",,,
0.123,0.15,6,0.522,0.95,6,3,-2,"""0-2""",,,
0.203,0.417,0,1.0,1.0,2,3,0,"""0-0""",,,
0.462,0.55,4,0.048,0.667,5,1,3,"""3-2""",,,
0.1,0.833,5,0.254,0.188,6,1,2,"""3-1""",,,
0.052,0.25,0,0.642,0.6,3,2,0,"""1-1""",,,
0.084,0.3,4,0.279,0.1,0,1,-1,"""0-1""",,,
0.5,1.0,5,0.731,0.6,4,2,0,"""1-1""",,,
0.66,0.615,3,0.108,0.05,7,1,1,"""1-0""",,,
0.381,0.9,2,0.573,0.563,7,2,0,"""3-3""",,,
0.348,0.611,2,0.286,0.8,2,3,-2,"""0-2""",,,
0.466,0.85,7,0.286,0.417,4,3,-2,"""1-2""",,,
0.173,0.563,4,0.15,0.05,7,3,-1,"""3-2""",,,
0.867,0.313,4,0.084,0.95,5,1,1,"""3-2""",,,
0.237,0.333,5,0.044,0.563,3,1,7,"""3-1""",,,
0.518,0.65,3,0.391,0.75,4,1,1,"""1-0""",,,
0.381,0.625,2,0.68,0.8,3,1,1,"""2-0""",,,
0.114,0.667,6,0.122,0.4,1,2,0,"""4-1""",,,
0.961,0.05,7,0.875,0.45,7,1,5,"""6-1""",,,
0.525,0.438,4,0.044,0.688,5,1,3,"""3-0""",,,
0.191,0.15,6,0.042,0.4,6,3,-1,"""1-2""",,,
0.359,0.333,3,0.202,0.708,0,2,1,"""1-1""",,,
0.301,0.65,6,0.125,0.1,3,1,2,"""7-0""",,,
0.237,0.833,7,0.807,0.5,3,1,2,"""2-0""",,,
0.612,0.65,6,1.0,0.65,9,3,-2,"""0-2""",,,
0.258,0.75,0,0.126,0.4,2,3,1,"""0-2""",,,
0.961,0.05,9,0.1,0.45,7,1,1,"""3-2""",,,
0.499,0.4,6,0.882,0.75,6,1,0,"""4-2""",,,
0.485,0.35,3,0.566,0.455,4,2,0,"""0-0""",,,
0.501,0.375,0,0.412,0.313,7,3,-2,"""0-2""",,,
0.138,0.563,4,0.064,0.679,4,2,0,"""2-2""",,,
0.318,0.607,7,0.269,0.95,4,3,-1,"""2-6""",,,
0.465,0.833,1,0.043,0.65,6,2,0,"""1-1""",,,
0.362,0.8,3,0.282,0.556,7,1,1,"""1-0""",,,
0.117,0.611,0,0.208,0.125,3,1,2,"""3-3",,,
0.235,0.667,6,0.398,0.2,6,2,0,"""0-0""",,,
0.543,0.25,2,0.223,0.75,7,2,0,"""2-1""",,,
1.0,0.1,9,0.268,0.55,3,1,4,"""5-1""",,,
0.038,0.7,1,0.203,0.444,7,1,1,"""2-1""",,,
0.092,0.889,6,0.522,0.5,1,3,-1,"""0-1""",,,
0.235,0.722,6,0.051,0.056,6,3,3,"""3-0""",,,
0.123,0.688,0,1.0,0.4,6,3,-1,"""1-2""",,,
0.731,1.0,0,0.875,0.85,9,3,-2,"""0-4""",,,
0.084,0.889,6,0.546,0.75,7,1,1,"""1-0""",,,
0.321,0.05,2,0.223,0.5,3,1,1,"""2-2""",,,
0.343,0.615,7,0.219,0.05,0,1,1,"""2-0""",,,
1.0,0.8,0,0.122,0.833,6,2,0,"""2-1""",,,
0.273,0.75,4,0.126,0.25,9,3,-2,"""0-2""",,,
0.5,0.278,1,0.044,0.125,3,1,3,"""3-3",,,
0.156,0.65,5,1.0,0.4,9,3,-1,"""1-4""",,,
0.158,0.667,2,0.807,0.75,6,1,1,"""4-3""",,,
0.173,0.9,7,0.122,0.2,6,2,0,"""0-0""",,,
0.156,0.167,6,0.042,0.071,1,1,1,"""2-1""",,,
0.208,1.0,2,0.882,0.278,1,3,-1,"""0-1""",,,
0.478,0.5,4,0.205,0.75,5,2,0,"""1-1""",,,
0.066,0.15,3,0.807,0.3,7,2,0,"""0-0""",,,
0.035,0.6,6,0.409,0.8,2,3,-2,"""0-2""",,,
0.035,0.333,6,0.489,0.667,1,3,-1,"""2-3""",,,
0.066,1.0,5,0.281,0.4,6,3,-2,"""0-0""",,,
0.509,0.95,2,0.072,0.222,4,2,0,"""1-1""",,,
0.455,0.15,7,0.151,0.95,1,1,-1,"""1-2""",,,
0.102,0.15,4,0.519,0.95,7,3,-1,"""2-3""",,,
0.508,0.45,6,0.236,0.4,6,3,-1,"""0-1""",,,
0.13,0.944,6,0.266,0.556,7,1,-1,"""4-1""",,,
0.499,0.889,6,0.489,0.8,4,1,1,"""1-0""",,,
0.345,0.056,4,0.051,1.0,7,3,1,"""1-0""",,,
0.278,0.667,6,0.108,0.4,1,1,2,"""4-3""",,,
0.49,0.625,6,0.563,0.3,4,1,1,"""1-0""",,,
0.197,0.9,3,0.207,0.722,7,1,0,"""0-0""",,,
0.123,0.85,7,0.522,0.313,3,3,-2,"""0-2""",,,
0.142,0.389,3,0.272,0.3,4,2,0,"""1-1""",,,
0.226,0.889,4,0.412,1.0,2,3,1,"""0-2""",,,
0.06,0.45,7,0.033,0.071,0,1,2,"""2-0""",,,
0.49,0.889,1,0.126,0.429,3,1,1,"""2-1""",,,
0.084,0.8,6,0.882,0.75,6,3,-1,"""0-1""",,,
0.402,0.4,6,1.0,0.167,6,1,-3,"""2-3""",,,
0.341,0.6,7,0.163,0.8,2,3,-2,"""0-2""",,,
0.502,0.55,4,0.043,0.222,5,2,0,"""2-2""",,,
0.208,0.55,4,0.223,0.75,5,2,0,"""1-1""",,,
0.61,0.889,9,0.786,0.278,3,3,-2,"""0-2""",,,
0.08,0.3,2,0.064,0.889,9,2,0,"""2-2""",,,
0.961,0.05,9,0.1,0.45,7,1,5,"""6-1""",,,
0.525,0.615,5,0.084,0.333,6,1,1,"""3-1""",,,
0.555,0.45,2,0.225,0.65,9,1,2,"""0-4""",,,
0.117,0.9,5,0.642,0.409,9,3,-2,"""1-2""",,,
0.34,0.85,4,0.409,0.778,2,3,-2,"""0-2""",,,
0.661,0.25,0,0.207,0.75,4,1,1,"""1-0""",,,
0.482,1.0,2,0.573,0.6,1,3,-1,"""0-1""",,,
0.363,0.591,5,0.214,0.944,0,1,2,"""3-1""",,,
1.0,0.1,9,0.849,0.55,3,1,3,"""1-1""",,,
0.237,0.25,7,0.219,0.7,6,1,3,"""3-0""",,,
0.508,0.15,6,0.418,0.438,1,1,0,"""1-1""",,,
0.381,0.556,3,0.165,0.0625,3,3,-2,"""0-2""",,,
0.226,0.417,3,0.271,0.5,2,1,1,"""3-0""",,,
0.098,0.1,4,0.788,0.5,3,1,3,"""1-1""",,,
0.466,0.6,7,0.488,0.8,5,1,-2,"""0-2""",,,
0.5,0.313,7,0.051,1.0,0,1,3,"""4-1""",,,
0.173,0.5,4,0.549,0.1,7,3,-2,"""0-2""",,,
0.211,0.8,2,0.093,0.25,4,1,0,"""2-0""",,,
0.465,0.611,6,0.462,0.125,3,2,0,"""1-1""",,,
0.739,0.25,6,0.22,0.833,3,1,3,"""3-0""",,,
0.226,0.889,4,1.0,0.1,9,3,-1,"""0-2""",,,
0.61,0.417,9,0.609,0.313,6,3,-3,"""0-3""",,,
0.133,0.889,4,0.043,0.95,6,1,2,"""4-3""",,,
0.478,0.393,2,0.084,0.95,7,1,7,"""7-0""",,,
0.431,0.75,0,0.139,0.65,3,2,0,"""1-1""",,,
0.055,0.136,3,0.203,0.15,2,1,1,"""3-2""",,,
0.12,1.0,2,0.466,0.0625,2,3,-1,"""0-1""",,,
0.185,0.3,3,0.269,0.45,4,2,0,"""1-1""",,,
0.092,0.05,7,0.549,0.125,1,3,-2,"""1-4""",,,
0.574,0.136,2,0.211,0.05,9,1,1,"""1-0""",,,
0.291,0.95,6,0.6,0.167,7,3,1,"""3-3""",,,
0.578,0.25,4,0.565,0.722,7,1,1,"""4-2""",,,
0.356,0.75,0,0.77,0.3,9,3,-1,"""1-1""",,,
0.487,0.25,3,0.962,0.563,7,1,1,"""3-2""",,,
0.363,0.1,7,0.275,0.75,9,1,2,"""2-0""",,,
0.731,0.45,3,0.214,0.25,6,1,2,"""3-1""",,,
0.226,0.95,1,0.562,0.5,2,3,1,"""2-1""",,,
0.807,0.15,6,0.431,0.333,6,1,2,"""3-1""",,,
0.678,0.056,4,0.084,0.667,5,1,3,"""3-0""",,,
0.597,0.889,3,0.042,0.417,7,1,1,"""2-1""",,,
0.381,0.571,5,0.475,0.5,6,1,2,"""1-1""",,,
0.258,0.3,5,0.962,0.5,1,1,2,"""3-1""",,,
0.66,0.615,4,0.172,0.444,7,1,1,"""3-2""",,,
0.34,0.65,6,0.633,0.429,7,1,1,"""1-0""",,,
0.431,0.7,3,0.093,0.222,4,2,0,"""0-0""",,,
0.961,0.05,9,0.1,0.45,7,1,5,"""6-1""",,,
0.208,0.15,0,0.043,0.083,6,2,0,"""1-1""",,,
0.366,0.45,1,0.612,0.25,6,1,2,"""2-0""",,,
0.32,0.167,3,0.172,0.154,5,1,1,"""3-2""",,,
0.635,0.95,4,0.072,0.8,3,2,0,"""1-3""",,,
0.857,0.25,3,0.139,0.75,7,2,0,"""2-2""",,,
0.066,0.95,4,0.097,0.5,7,1,-1,"""2-1""",,,
0.273,0.45,7,0.097,0.85,4,3,-1,"""0-2""",,,
0.343,0.65,4,0.252,0.85,7,3,-2,"""0-2""",,,
0.036,0.625,3,0.223,0.3,9,2,0,"""1-1""",,,
0.772,0.8,0,1.0,0.75,9,3,-1,"""1-2""",,,
0.462,0.45,7,0.6,0.85,7,1,1,"""2-0""",,,
0.731,0.6,0,0.558,0.455,3,3,-2,"""1-3""",,,
0.321,0.278,4,0.391,0.429,1,1,3,"""3-0""",,,
0.961,0.05,9,0.1,0.45,7,1,5,"""6-1""",,,
0.578,0.375,2,0.094,0.1,9,3,-1,"""0-1""",,,
0.272,0.563,1,0.131,0.7,0,1,2,"""2-0""",,,
1.0,0.571,2,0.069,0.429,3,1,3,"""4-1""",,,
0.203,0.188,7,0.715,0.7,4,2,0,"""1-1""",,,
0.482,0.15,6,0.225,0.364,6,3,-1,"""0-1""",,,
0.409,0.136,7,0.19,0.333,9,1,2,"""2-0""",,,
0.455,0.8,6,0.795,0.75,6,3,-1,"""0-1""",,,
0.098,0.15,6,0.853,0.107,1,3,-1,"""0-1""",,,
0.083,0.889,2,0.853,0.389,3,3,-1,"""0-1""",,,
0.807,0.25,4,0.075,0.95,0,1,7,"""7-0""",,,
0.301,0.615,0,1.0,0.4,7,3,-3,"""0-2""",,,
0.237,0.45,3,0.412,1.0,0,1,1,"""3-2""",,,
0.098,0.6,2,1.0,0.2,9,3,0,"""1-1""",,,
0.509,0.9,4,0.343,0.75,5,2,0,"""1-1""",,,
0.142,0.773,3,0.675,0.3,4,2,0,"""0-0""",,,
0.123,0.95,0,0.126,0.778,2,3,-1,"""0-2""",,,
0.084,0.667,6,0.266,1.0,6,2,0,"""0-0""",,,
0.223,0.6,2,0.064,0.75,0,2,0,"""1-1""",,,
0.117,0.625,5,0.225,0.25,2,1,2,"""2-0""",,,
0.381,0.611,4,0.104,0.6,3,2,0,"""1-1""",,,
0.068,0.75,0,0.921,0.1,9,3,1,"""1-0""",,,
0.08,0.15,5,0.752,0.6,4,2,0,"""0-0""",,,
0.597,0.167,7,0.412,0.464,7,1,1,"""2-1""",,,
0.32,0.6,4,0.126,0.4,3,3,-2,"""0-2""",,,
1.0,0.1,9,0.132,0.55,3,1,4,"""5-1""",,,
1.0,0.1,9,0.268,0.7,3,1,4,"""5-1""",,,
0.348,0.85,7,0.252,0.778,2,3,-2,"""0-2""",,,
0.482,0.9,0,0.97,0.083,2,3,-2,"""1-2""",,,
0.487,0.5,3,0.402,0.6,9,2,0,"""2-0""",,,
0.635,0.9,4,0.048,0.75,1,3,1,"""0-2""",,,
0.764,0.35,7,0.282,0.55,3,1,0,"""1-1""",,,
0.345,0.85,3,0.315,0.85,7,1,1,"""2-1""",,,
0.08,0.8,7,0.155,1.0,7,1,-1,"""3-2""",,,
0.409,0.5,1,0.17,0.2,9,2,0,"""0-0""",,,
0.055,0.179,7,0.042,1.0,3,2,3,"""0-0""",,,
0.66,0.2,7,0.546,0.636,7,1,1,"""1-0""",,,
0.444,0.611,3,0.795,0.107,0,3,-1,"""0-1""",,,
0.462,0.45,0,0.214,0.909,3,1,2,"""2-0""",,,
0.455,0.45,4,0.275,0.231,1,2,0,"""0-0""",,,
0.462,0.25,4,1.0,0.1,7,1,1,"""2-2""",,,
1.0,0.15,9,0.043,0.15,3,2,0,"""1-1""",,,
0.084,0.889,6,0.069,1.0,1,3,-1,"""0-1""",,,
0.83,0.05,9,0.281,0.45,7,2,0,"""6-1""",,,
0.381,0.833,2,0.489,0.438,3,1,2,"""4-3""",,,
0.092,0.889,6,0.269,0.8,6,3,-2,"""0-2""",,,
0.578,0.8,3,0.962,0.107,7,2,0,"""1-1""",,,
0.341,0.85,0,0.487,0.778,2,3,-2,"""0-2""",,,
0.235,1.0,1,0.205,0.357,6,2,0,"""1-1""",,,
0.218,0.05,0,0.223,0.188,3,1,2,"""3-2""",,,
0.418,0.889,3,0.989,0.231,0,3,-3,"""1-4""",,,
1.0,0.1,9,0.132,0.55,3,1,4,"""5-1""",,,
0.066,0.65,0,1.0,0.1,9,3,-3,"""1-1""",,,
0.291,0.056,2,0.558,0.1,9,3,-2,"""4-2""",,,
0.226,0.65,3,0.877,0.25,6,1,1,"""4-1""",,,
0.487,0.615,7,0.391,0.444,6,1,1,"""2-1""",,,
0.743,0.15,2,0.218,0.222,3,2,0,"""1-1""",,,
0.109,0.15,2,0.249,0.7,6,2,0,"""1-1""",,,
0.466,0.65,2,0.093,0.85,4,1,1,"""1-0""",,,
0.66,0.4,4,0.207,0.1,7,1,1,"""3-2""",,,
0.427,0.1,3,0.435,0.357,6,1,0,"""3-3""",,,
0.66,0.167,7,0.488,0.8,2,1,1,"""1-0""",,,
0.208,0.4,4,1.0,0.1,6,3,-4,"""0-1""",,,
0.731,0.25,2,0.132,0.833,3,1,0,"""5-1""",,,
0.092,0.35,0,0.522,0.8,3,3,-2,"""0-2""",,,
0.223,0.9,0,0.072,0.889,2,2,0,"""1-1""",,,
0.054,0.444,4,0.6,0.1,9,1,3,"""1-0""",,,
0.11,0.4,6,0.286,0.95,0,3,-1,"""0-1""",,,
0.381,0.893,9,0.08,0.3,7,2,0,"""1-1""",,,
1.0,0.1,9,0.505,0.5,3,1,4,"""5-1""",,,
0.518,0.063,7,0.962,0.3,7,1,1,"""1-0""",,,
0.235,0.667,6,0.043,0.409,6,2,0,"""0-0""",,,
1.0,0.15,9,0.68,0.455,3,2,0,"""2-2""",,,
0.55,0.571,0,0.642,0.5,2,1,-2,"""0-2""",,,
0.092,0.35,4,1.0,0.2,2,3,0,"""1-1""",,,
0.162,0.25,1,0.172,0.1,9,1,1,"""1-0""",,,
0.459,0.607,6,0.08,0.15,3,3,-1,"""0-2""",,,
0.459,0.333,7,0.097,0.1,5,1,-1,"""3-0""",,,
0.678,0.6,5,0.402,0.8,2,3,-2,"""0-2""",,,
0.527,0.05,9,0.1,0.45,7,1,0,"""6-1""",,,
0.597,0.222,7,0.11,0.5,4,1,1,"""2-1""",,,
0.61,0.2,4,0.877,1.0,7,2,0,"""3-3""",,,
0.258,0.438,4,0.044,0.429,7,1,1,"""4-1""",,,
0.06,0.889,7,0.044,1.0,1,1,2,"""2-1""",,,
0.518,0.889,6,0.54,0.5,1,1,1,"""2-1""",,,
0.32,0.417,0,0.248,0.5,6,3,1,"""1-0""",,,
0.857,0.5,0,0.675,0.679,2,2,0,"""1-1""",,,
0.49,0.3,3,0.206,0.3,7,1,1,"""1-0""",,,
0.237,0.393,1,0.206,0.444,4,1,1,"""3-2""",,,
0.065,0.773,7,0.205,0.75,3,2,0,"""1-1""",,,
0.038,0.179,1,0.075,0.444,6,1,1,"""2-1""",,,
0.412,0.708,7,0.202,0.75,3,2,0,"""1-1""",,,
0.431,0.2,4,0.208,0.056,6,1,1,"""2-1""",,,
0.359,0.889,4,1.0,0.083,6,3,-1,"""1-2""",,,
0.045,0.5,4,0.97,0.667,0,3,-1,"""1-2""",,,
0.346,0.5,2,0.522,0.1,4,3,-2,"""0-2""",,,
0.962,0.313,6,0.042,0.563,2,1,1,"""1-0""",,,
0.156,0.833,2,0.462,0.65,6,2,0,"""1-1""",,,
0.508,0.65,4,0.989,0.4,6,3,2,"""0-2""",,,
0.635,0.75,0,0.343,0.1,3,3,7,"""2-2""",,,
0.5,0.65,2,0.343,0.6,7,1,-1,"""4-1""",,,
