value_h,rank_h,pts_last3_h,value_a,rank_a,pts_last3_a,result,difference,score,1_home_win,2_draw,3_away_win
0.098,0.75,4,0.766,0.409,9,2,0,"""1-1""",,,
0.223,0.6,4,0.126,0.154,5,1,1,"""4-2""",,,
0.465,0.15,6,0.139,0.722,4,2,0,"""0-0""",,,
0.55,0.5,5,0.252,0.25,2,3,-2,"""0-2""",,,
0.34,0.607,9,0.487,0.95,3,3,-1,"""3-3",,,
0.102,0.85,1,0.435,0.778,1,3,-1,"""1-2""",,,
0.502,0.35,4,0.389,0.95,3,1,2,"""3-1""",,,
0.184,0.125,0,1.0,0.167,6,3,-3,"""0-3""",,,
0.359,0.25,0,0.06,0.2,3,2,0,"""3-3""",,,
0.098,0.333,6,0.072,0.45,4,2,0,"""0-0""",,,
0.117,0.45,7,0.11,0.95,3,1,2,"""2-0""",,,
0.13,0.65,2,0.661,0.1,9,3,-2,"""0-2""",,,
0.32,0.45,3,0.401,0.1,6,1,1,"""3-1""",,,
0.54,0.25,4,0.541,0.563,7,1,1,"""1-0""",,,
0.55,0.167,4,0.275,0.2,3,3,-1,"""0-1""",,,
0.158,0.65,2,0.093,0.071,2,1,1,"""1-0""",,,
0.133,0.462,2,0.114,0.4,3,1,1,"""2-1""",,,
1.0,0.333,7,1.0,0.1,4,2,0,"""2-2""",,,
1.0,0.1,9,0.165,0.55,3,1,4,"""5-1""",,,
0.073,0.75,1,0.612,0.5,3,1,0,"""0-0""",,,
0.412,0.85,4,0.219,0.1,4,1,1,"""1-0""",,,
0.584,0.65,3,0.093,0.083,9,1,2,"""2-0""",,,
0.366,0.333,3,0.565,1.0,7,1,1,"""4-2""",,,
0.102,0.9,1,0.043,0.125,3,2,0,"""1-1""",,,
0.416,1.0,7,0.544,0.2,3,3,-1,"""1-2""",,,
0.084,0.4,3,0.19,0.611,9,3,-1,"""0-1""",,,
0.626,0.045,2,0.315,0.042,1,3,-1,"""2-6""",,,
0.045,0.375,2,0.155,0.1,9,3,-1,"""0-1""",,,
0.455,0.1,9,0.22,0.55,3,1,7,"""5-1""",,,
0.204,0.65,2,0.151,0.1,9,1,1,"""1-0""",,,
0.499,0.278,6,0.398,0.6,1,1,3,"""3-0""",,,
0.092,0.6,4,0.558,0.25,2,3,-2,"""0-2""",,,
0.191,1.0,3,0.642,1.0,6,2,0,"""1-1""",,,
0.067,0.625,0,1.0,0.111,9,3,-4,"""1-4""",,,
0.5,0.75,4,0.475,0.15,9,2,1,"""1-0""",,,
0.032,0.071,6,0.159,0.889,4,2,0,"""0-0""",,,
0.218,0.6,4,0.084,0.688,5,1,3,"""3-0""",,,
0.58,0.889,3,0.278,0.278,1,1,3,"""1-2""",,,
0.265,0.65,4,0.225,0.85,4,1,1,"""1-0""",,,
0.042,0.333,7,0.489,0.95,3,1,2,"""2-0""",,,
0.34,0.611,4,0.391,0.1,3,1,0,"""1-1""",,,
0.882,0.944,6,0.54,0.7,1,1,-1,"""3-0""",,,
0.208,0.667,3,0.962,0.6,7,1,-4,"""2-1""",,,
0.109,0.625,2,1.0,0.1,9,1,1,"""1-0""",,,
0.068,0.75,1,0.402,0.8,2,1,1,"""1-0""",,,
0.596,0.563,1,0.388,0.679,1,2,0,"""2-2""",,,
1.0,0.1,9,0.132,0.55,3,1,4,"""5-1""",,,
0.5,0.2,1,0.139,0.1,9,2,1,"""2-2""",,,
0.482,0.05,7,0.158,0.5,7,3,-1,"""1-2""",,,
0.345,0.25,6,0.282,0.154,2,1,1,"""1-0""",,,
0.243,0.65,2,1.0,0.1,9,3,-2,"""0-2""",,,
0.882,0.15,6,0.051,1.0,1,1,3,"""3-0""",,,
0.502,0.778,2,0.675,0.1,9,3,0,"""1-1""",,,
1.0,0.35,9,0.272,0.55,3,1,3,"""5-1""",,,
0.301,0.313,4,0.505,0.1,9,1,2,"""2-0""",,,
0.612,0.25,5,0.072,0.7,3,2,-2,"""1-3""",,,
0.983,0.111,9,0.1,0.667,7,1,5,"""5-0""",,,
0.278,0.85,4,0.165,0.125,1,3,-2,"""0-2""",,,
0.739,0.85,0,0.388,0.107,2,2,0,"""1-0""",,,
0.402,0.25,4,0.412,0.2,1,2,0,"""0-0""",,,
0.482,0.667,6,0.412,0.111,6,1,1,"""2-1""",,,
1.0,0.1,9,0.132,0.55,3,1,4,"""5-1""",,,
0.318,0.889,4,0.248,0.556,2,1,1,"""1-0""",,,
0.226,0.75,0,0.498,0.8,4,2,0,"""2-2""",,,
0.208,0.667,4,0.366,0.083,1,3,-1,"""1-1""",,,
1.0,0.1,9,0.268,0.55,3,1,4,"""5-1""",,,
0.359,0.167,9,0.908,0.1,7,3,1,"""1-5""",,,
0.462,0.333,2,0.214,0.944,3,1,2,"""2-0""",,,
0.073,0.85,1,0.133,0.8,9,2,0,"""1-1""",,,
0.584,0.85,2,0.111,0.15,9,2,0,"""1-1""",,,
0.272,0.462,4,0.401,0.708,9,3,1,"""0-4""",,,
1.0,0.45,7,0.104,0.5,3,1,2,"""2-0""",,,
0.499,0.5,6,0.795,1.0,1,1,3,"""0-1""",,,
0.596,0.063,3,0.269,0.154,6,1,2,"""4-2""",,,
0.17,0.2,1,0.703,0.222,1,2,0,"""0-0""",,,
0.626,0.667,3,0.284,0.167,4,1,1,"""4-2""",,,
0.485,0.15,4,0.703,0.2,6,2,0,"""1-1""",,,
0.237,0.15,4,0.084,0.95,0,1,3,"""4-2""",,,
0.499,0.167,6,0.219,0.556,1,1,1,"""3-2""",,,
0.123,0.583,0,0.661,0.25,9,3,-2,"""0-2""",,,
0.61,0.125,9,0.609,0.313,6,3,-3,"""0-3""",,,
0.055,0.167,6,0.519,0.444,4,1,1,"""2-1""",,,
0.159,0.25,3,0.132,0.1,9,1,1,"""1-0""",,,
0.211,0.35,5,0.125,0.909,3,1,2,"""3-1""",,,
0.237,0.15,4,0.084,0.95,0,1,2,"""3-0""",,,
0.265,0.722,3,0.546,0.45,4,1,1,"""2-1""",,,
0.578,0.077,4,0.093,0.8,7,1,1,"""4-3""",,,
0.612,0.55,9,0.807,0.125,7,3,-2,"""0-1""",,,
0.272,0.25,4,0.488,0.15,3,2,0,"""1-1""",,,
0.08,0.071,4,0.043,0.6,1,2,0,"""1-1""",,,
0.272,0.25,3,0.488,0.3,7,1,1,"""1-0""",,,
0.109,0.4,4,0.501,0.75,9,1,0,"""1-0""",,,
1.0,0.1,9,0.132,0.55,3,1,4,"""5-1""",,,
0.5,0.9,4,0.435,0.05,1,2,0,"""1-1""",,,
0.789,0.8,6,0.281,0.167,9,2,0,"""0-0""",,,
0.381,0.15,4,1.0,0.107,9,2,0,"""1-1""",,,
1.0,0.5,4,0.126,0.1,7,1,0,"""1-1""",,,
0.278,1.0,3,1.0,0.111,1,3,-1,"""0-1""",,,
0.731,0.591,4,0.462,0.6,3,1,3,"""7-0""",,,
0.197,0.607,4,0.488,0.6,1,2,0,"""1-1""",,,
1.0,0.45,6,0.084,0.95,0,1,2,"""3-1""",,,
0.06,0.722,6,0.391,0.833,1,1,2,"""3-2""",,,
0.418,0.214,1,0.229,0.3,7,1,1,"""7-0""",,,
0.109,0.375,3,1.0,0.1,9,3,1,"""1-0""",,,
0.036,1.0,0,0.788,0.455,6,2,0,"""1-1""",,,
0.574,0.4,4,0.675,0.1,3,2,1,"""1-1""",,,
0.597,0.8,3,0.203,0.85,2,1,1,"""2-1""",,,
0.045,0.722,3,0.731,0.95,6,3,-1,"""1-2""",,,
0.366,0.313,3,0.175,0.7,0,1,2,"""2-0""",,,
1.0,0.1,9,0.268,0.55,3,1,4,"""5-1""",,,
0.249,0.3,2,0.11,1.0,9,1,2,"""3-1""",,,
0.545,0.95,3,0.123,0.556,2,1,1,"""1-0""",,,
0.336,0.05,7,0.254,0.75,1,3,7,"""7-0""",,,
0.155,1.0,6,0.795,0.1,6,3,-1,"""0-1""",,,
0.462,0.45,7,0.235,0.438,3,1,2,"""2-0""",,,
0.518,0.615,1,0.203,0.5,6,1,1,"""2-1""",,,
1.0,0.1,6,0.051,0.7,3,1,3,"""3-0""",,,
0.551,0.9,4,0.752,0.75,9,2,1,"""1-0""",,,
0.739,0.438,6,0.431,0.438,1,3,3,"""2-0""",,,
0.609,0.278,4,0.084,0.833,5,1,3,"""3-0""",,,
0.54,1.0,3,0.563,0.45,7,3,1,"""1-0""",,,
1.0,0.111,2,0.06,0.667,9,1,5,"""5-0""",,,
0.5,0.136,4,0.466,0.75,4,1,1,"""1-0""",,,
0.5,0.25,1,0.042,0.5,1,1,1,"""2-1""",,,
0.292,0.5,6,0.549,0.125,3,3,0,"""2-6""",,,
1.0,0.1,9,0.051,0.55,3,1,4,"""5-1""",,,
1.0,0.6,3,0.562,0.85,1,1,3,"""4-0""",,,
0.499,0.438,6,0.048,0.875,1,1,3,"""3-0""",,,
0.5,0.563,7,0.565,0.111,2,1,1,"""1-0""",,,
0.381,0.25,4,0.066,0.3,1,2,0,"""2-2""",,,
0.5,0.5,4,0.522,0.55,3,1,2,"""1-1""",,,
0.402,0.7,3,0.114,0.071,2,1,1,"""2-1""",,,
0.08,0.778,4,0.366,0.222,1,2,0,"""1-1""",,,
0.363,0.05,3,0.108,0.167,7,1,1,"""1-0""",,,
0.772,0.75,0,1.0,0.0625,9,2,0,"""1-1""",,,
1.0,0.1,9,0.132,0.55,3,1,4,"""5-1""",,,
0.356,0.75,3,0.097,0.231,7,1,1,"""3-2""",,,
0.609,0.15,6,0.044,0.65,6,1,2,"""2-1""",,,
0.301,0.313,2,0.612,0.909,3,1,2,"""2-0""",,,
0.678,0.1,4,0.612,0.15,3,1,2,"""5-1""",,,
0.5,0.278,4,0.409,0.9,3,1,0,"""1-1""",,,
0.743,0.85,1,0.409,0.455,4,3,-2,"""0-2""",,,
0.356,0.85,7,0.051,0.1,7,3,0,"""0-1""",,,
0.092,0.35,3,0.104,0.25,2,1,2,"""2-0""",,,
0.054,0.071,6,0.535,0.6,7,1,-1,"""0-1""",,,
0.678,0.6,5,0.462,0.3,3,1,1,"""3-2""",,,
0.32,0.278,3,0.315,0.154,9,1,1,"""2-1""",,,
0.092,0.136,3,0.093,0.15,9,1,0,"""1-0""",,,
0.109,0.65,2,0.661,0.25,9,3,-2,"""0-2""",,,
0.343,0.75,1,1.0,0.5,5,1,1,"""1-1""",,,
0.5,0.625,7,0.642,0.222,1,2,0,"""1-1""",,,
0.304,0.9,1,0.281,0.389,1,2,1,"""2-3""",,,
0.084,0.417,6,0.063,0.4,6,3,0,"""0-0""",,,
0.5,0.722,0,0.281,0.4,9,2,0,"""1-1""",,,
0.983,0.111,2,0.219,0.667,7,1,5,"""5-0""",,,
0.258,0.85,7,0.397,0.357,3,3,-1,"""1-2""",,,
0.983,0.111,9,0.059,0.667,7,1,5,"""5-0""",,,
0.184,0.417,0,1.0,0.167,6,3,-3,"""0-3""",,,
0.635,0.45,4,0.544,0.85,3,1,2,"""3-1""",,,
0.138,0.563,3,0.398,0.9,1,2,4,"""3-0""",,,
0.203,0.563,6,0.877,0.313,4,2,0,"""1-1""",,,
1.0,0.9,5,0.715,0.55,3,3,-2,"""3-1""",,,
0.34,0.6,6,0.051,0.333,3,1,3,"""4-1""",,,
0.5,0.9,0,0.042,0.409,3,1,2,"""3-2""",,,
0.612,0.85,2,0.275,0.778,2,3,-2,"""0-2""",,,
0.44,0.45,7,0.54,0.05,7,3,-1,"""0-1""",,,
0.325,0.778,6,0.076,0.75,6,2,0,"""0-0""",,,
0.455,0.85,3,0.849,0.231,9,3,-1,"""0-1""",,,
0.54,0.95,4,1.0,0.8,3,3,1,"""2-3""",,,
0.341,0.5,3,0.072,0.1,2,3,-2,"""0-1""",,,
0.272,0.45,4,1.0,0.5,3,3,-1,"""0-1""",,,
0.596,0.375,1,0.418,0.75,1,1,1,"""1-0""",,,
0.501,0.4,5,0.151,0.5,1,3,3,"""2-3""",,,
0.508,0.188,4,0.875,0.6,7,3,3,"""2-6""",,,
0.208,0.462,2,0.989,0.0625,3,3,-1,"""1-2""",,,
0.882,0.15,9,0.609,0.056,6,1,7,"""7-0""",,,
0.83,0.778,2,1.0,0.278,3,2,0,"""1-3""",,,
0.325,0.15,6,0.675,0.8,4,2,0,"""0-0""",,,
0.099,0.2,7,0.962,0.111,9,2,0,"""1-1""",,,
0.042,0.045,4,1.0,0.1,9,3,-1,"""0-2""",,,
0.478,0.15,6,0.225,0.95,4,3,-1,"""1-2""",,,
1.0,0.5,6,0.398,0.75,1,2,0,"""1-1""",,,
0.084,0.889,4,0.565,0.5,7,1,1,"""2-1""",,,
0.478,0.9,3,0.488,0.154,7,1,1,"""2-1""",,,
0.345,0.45,1,0.104,0.909,4,1,1,"""3-0""",,,
0.197,0.9,3,0.385,0.1,3,1,2,"""3-1""",,,
0.1,0.9,4,0.989,0.75,7,2,0,"""1-1""",,,
0.42,0.8,3,0.223,0.9,3,2,0,"""0-0""",,,
0.055,0.85,2,0.343,0.4,7,3,-2,"""0-1""",,,
0.155,0.3,6,0.409,0.45,4,2,0,"""1-1""",,,
0.743,0.6,1,0.275,0.45,2,3,-2,"""1-2""",,,
0.208,1.0,4,0.19,0.111,3,1,2,"""2-0""",,,
0.525,0.615,4,0.278,0.667,5,1,3,"""3-0""",,,
0.518,0.2,0,0.108,0.1,6,1,1,"""1-0""",,,
0.382,0.444,3,0.348,0.8,9,1,1,"""2-1""",,,
0.243,0.85,1,1.0,0.1,9,3,-2,"""0-2""",,,
0.678,0.55,2,0.505,0.107,3,1,2,"""2-0""",,,
0.466,0.1,4,0.207,0.231,5,1,7,"""3-2""",,,
0.098,0.667,6,0.398,0.2,1,2,0,"""0-0""",,,
0.073,0.773,4,0.066,0.9,1,2,0,"""1-1""",,,
0.084,0.2,3,0.093,0.5,1,1,1,"""3-2""",,,
0.26,1.0,1,0.072,0.15,3,2,0,"""2-2""",,,
0.362,0.167,6,0.612,0.556,4,1,1,"""2-1""",,,
0.13,0.167,3,0.275,0.111,9,3,-1,"""1-2""",,,
0.482,1.0,2,0.158,0.1,9,3,-1,"""0-1""",,,
0.336,1.0,6,0.202,0.6,1,2,0,"""0-0""",,,
0.961,0.889,9,0.22,0.875,7,1,3,"""6-1""",,,
0.596,0.8,0,0.114,0.556,9,2,1,"""3-2""",,,
0.102,0.5,4,0.275,0.708,3,3,-2,"""0-2""",,,
0.08,1.0,3,0.703,0.6,1,2,0,"""1-1""",,,
0.626,0.167,6,0.248,0.167,3,1,-3,"""1-5""",,,
0.574,0.611,4,0.108,0.4,6,1,1,"""3-2""",,,
0.336,0.25,3,0.388,0.15,3,2,0,"""1-1""",,,
0.5,0.2,5,0.642,0.455,9,2,0,"""1-1""",,,
0.509,0.95,1,0.203,0.8,4,2,0,"""1-1""",,,
0.574,0.389,0,0.519,0.8,2,2,1,"""0-0""",,,
0.237,0.722,4,0.807,0.95,0,1,2,"""4-2""",,,
1.0,0.1,4,0.489,0.438,3,1,2,"""3-1""",,,
0.237,0.15,3,0.084,0.95,0,1,2,"""4-2""",,,
0.518,0.7,7,0.15,0.05,6,1,1,"""2-1""",,,
0.374,0.722,4,0.108,0.3,7,1,1,"""2-3""",,,
0.032,0.389,0,0.398,0.35,4,2,0,"""1-1""",,,
0.046,1.0,6,0.11,0.083,3,1,2,"""3-1""",,,
0.133,0.667,0,0.418,1.0,6,1,3,"""0-2""",,,
0.5,0.688,2,0.496,0.333,4,3,-2,"""7-0""",,,
0.643,0.2,6,0.77,0.6,1,2,0,"""1-1""",,,
0.643,0.25,1,0.163,0.1,4,3,-2,"""2-1""",,,
0.743,0.5,2,0.558,0.25,2,3,-2,"""0-2""",,,
0.159,0.1,4,0.462,0.1,1,1,0,"""1-1""",,,
0.086,0.833,0,0.703,0.111,9,2,0,"""0-4""",,,
0.123,0.65,2,0.661,0.1,9,3,-4,"""0-2""",,,
0.612,0.75,3,0.397,0.15,2,1,1,"""1-3""",,,
0.509,1.0,6,0.108,0.167,3,2,0,"""1-1""",,,
0.626,1.0,6,1.0,0.708,6,3,-1,"""0-1""",,,
0.083,0.2,4,1.0,0.05,9,2,0,"""2-2""",,,
0.084,0.15,6,0.08,0.4,6,1,3,"""2-1""",,,
0.17,0.778,3,0.219,0.3,1,3,0,"""2-2""",,,
0.962,0.8,2,0.908,0.167,6,1,1,"""2-1""",,,
0.499,0.278,6,0.398,1.0,1,1,3,"""3-0""",,,
0.661,0.889,5,0.406,0.5,2,1,1,"""2-1""",,,
1.0,0.45,7,0.269,0.95,3,1,4,"""2-0""",,,
0.109,0.833,2,0.475,0.1,9,3,-4,"""0-1""",,,
0.482,0.75,4,0.565,0.1,9,1,1,"""1-0""",,,
0.34,0.95,3,0.252,0.389,3,3,-2,"""0-2""",,,
0.341,0.5,4,0.409,0.1,3,3,-2,"""0-1""",,,
0.807,0.889,6,0.391,0.65,6,3,1,"""0-1""",,,
0.545,0.6,5,0.075,0.333,9,1,1,"""2-1""",,,
0.237,0.182,3,0.084,0.95,0,1,3,"""2-0""",,,
0.278,0.1,4,0.17,0.45,3,2,0,"""1-1""",,,
0.416,0.75,4,0.266,0.3,9,2,0,"""0-0""",,,
0.11,0.15,6,0.326,0.4,6,1,3,"""3-0""",,,
0.203,0.188,7,0.042,0.286,7,2,0,"""1-1""",,,
0.191,0.071,4,0.496,0.083,7,2,-1,"""2-2""",,,
0.243,0.889,2,0.505,0.5,3,3,-1,"""0-2""",,,
0.262,0.611,4,0.159,0.15,9,2,0,"""1-1""",,,
0.466,0.688,6,0.051,0.5,9,2,0,"""2-2""",,,
0.102,0.85,6,0.522,0.2,1,3,-1,"""0-1""",,,
0.1,0.611,4,1.0,0.05,9,2,1,"""1-0""",,,
0.807,0.75,4,0.165,0.5,0,1,1,"""4-1""",,,
0.237,0.056,4,0.044,0.95,0,1,2,"""3-0""",,,
1.0,0.136,4,0.203,0.75,7,1,1,"""1-0""",,,
0.123,0.6,4,0.462,0.154,7,1,1,"""2-1""",,,
0.133,0.8,0,0.126,0.389,3,3,-2,"""0-2""",,,
0.321,0.611,4,0.498,0.722,3,2,0,"""1-2""",,,
0.381,0.15,6,0.489,0.65,1,3,2,"""1-3""",,,
1.0,0.35,5,0.092,0.55,3,1,4,"""5-1""",,,
0.983,0.111,9,0.1,0.667,7,1,5,"""5-0""",,,
0.066,0.611,1,0.275,0.292,1,2,0,"""0-0""",,,
1.0,0.1,9,0.389,0.7,3,1,-2,"""3-1""",,,
1.0,0.15,3,0.807,0.15,1,1,2,"""7-0""",,,
0.243,0.5,7,0.877,0.7,5,2,0,"""1-1""",,,
0.346,0.688,3,0.418,0.95,1,3,-1,"""0-1""",,,
0.5,0.3,7,0.076,0.15,1,2,0,"""1-1""",,,
0.346,0.5,6,0.033,0.071,1,1,3,"""1-0""",,,
0.109,0.611,4,0.877,0.35,7,2,0,"""1-1""",,,
0.108,0.6,4,0.661,0.071,7,1,1,"""1-0""",,,
0.06,0.75,2,0.223,0.563,2,1,1,"""0-2""",,,
0.409,1.0,2,0.108,0.5,1,2,0,"""1-1""",,,
0.301,0.333,7,0.19,0.95,3,1,2,"""2-0""",,,
0.273,0.5,5,0.114,0.167,2,3,-2,"""0-2""",,,
0.032,0.889,3,0.786,0.333,9,1,1,"""1-0""",,,
0.626,1.0,7,0.229,0.5,6,3,-1,"""1-2""",,,
0.882,0.611,4,0.989,0.4,3,1,-2,"""3-3""",,,
0.427,0.722,6,0.815,0.1,6,3,-1,"""0-1""",,,
0.348,0.056,4,0.033,0.6,1,1,4,"""1-2""",,,
0.83,0.313,4,0.566,0.6,5,1,-2,"""3-0""",,,
0.343,0.333,0,0.207,0.563,6,1,1,"""4-1""",,,
1.0,0.611,1,0.235,0.2,2,2,0,"""1-1""",,,
0.055,0.556,0,0.132,0.65,4,1,1,"""3-1""",,,
0.272,0.444,2,0.882,0.3,1,1,1,"""3-2""",,,
0.462,0.5,5,0.349,0.188,3,1,2,"""2-0""",,,
0.203,0.773,6,0.133,0.107,3,2,0,"""1-1""",,,
0.068,0.625,0,1.0,0.111,9,3,-4,"""0-4""",,,
0.237,0.15,6,0.084,0.95,0,1,2,"""2-0""",,,
0.184,0.417,0,1.0,0.85,6,3,-3,"""0-3""",,,
0.156,0.5,0,0.489,0.8,2,3,-2,"""0-2""",,,
0.341,0.5,1,0.661,0.778,2,3,-2,"""0-2""",,,
0.502,0.611,2,0.522,0.1,3,3,1,"""3-2""",,,
0.381,0.75,1,0.431,0.1,9,3,1,"""1-0""",,,
0.272,0.3,0,1.0,0.944,9,2,0,"""1-1""",,,
0.427,0.571,4,0.272,0.3,3,2,0,"""1-1""",,,
0.61,0.125,9,0.609,0.167,6,3,-3,"""0-3""",,,
0.218,0.125,6,0.172,0.688,1,1,3,"""3-0""",,,
0.961,0.556,9,0.236,0.9,3,1,3,"""3-1""",,,
0.341,0.5,5,0.252,0.125,2,3,-2,"""0-2""",,,
0.066,1.0,0,1.0,0.231,9,3,-1,"""1-1""",,,
0.983,0.05,9,0.059,0.667,7,1,5,"""6-1""",,,
0.17,0.3,4,0.398,0.083,1,2,0,"""0-0""",,,
0.036,0.05,6,0.151,0.364,7,3,-1,"""0-1""",,,
0.197,1.0,2,0.125,0.95,6,1,2,"""2-0""",,,
0.26,0.05,3,0.139,0.409,2,3,0,"""0-0""",,,
0.518,0.75,4,0.064,0.5,1,2,0,"""2-2""",,,
0.34,0.591,4,0.271,0.1,3,1,1,"""1-0""",,,
0.955,0.15,6,0.211,0.15,1,1,3,"""1-1""",,,
0.983,0.05,9,0.661,0.667,7,3,5,"""6-1""",,,
0.772,0.4,3,0.385,0.438,1,3,-1,"""0-1""",,,
0.046,0.85,3,0.962,1.0,1,2,0,"""1-1""",,,
1.0,0.179,3,0.563,0.107,7,1,1,"""1-0""",,,
0.55,0.563,6,0.043,0.65,4,2,0,"""1-1""",,,
0.359,0.5,4,0.084,0.5,3,1,0,"""1-1""",,,
0.578,0.2,4,0.348,0.667,5,1,1,"""1-0""",,,
0.466,1.0,3,0.853,0.438,1,3,-1,"""0-1""",,,
0.036,0.778,3,0.043,0.889,1,2,0,"""2-2""",,,
0.49,0.167,5,0.875,0.083,9,1,0,"""2-6""",,,
0.551,0.125,7,0.563,0.5,7,1,1,"""3-2""",,,
0.035,0.6,4,0.211,0.1,7,1,3,"""3-0""",,,
0.237,0.15,6,0.084,0.6,6,1,2,"""4-2""",,,
0.066,0.045,2,0.205,1.0,9,3,-1,"""4-3""",,,
0.102,0.8,4,0.475,0.75,9,3,-1,"""0-1""",,,
0.237,0.722,6,0.051,1.0,1,1,3,"""3-0""",,,
0.55,0.6,4,0.522,0.45,3,3,-2,"""0-2""",,,
0.525,0.7,5,0.229,0.125,9,1,-2,"""1-0""",,,
0.635,0.45,2,0.336,0.389,9,3,2,"""1-5""",,,
0.356,0.333,4,0.315,0.083,1,2,0,"""1-1""",,,
0.612,1.0,5,0.343,0.455,3,3,-2,"""1-3""",,,
0.123,0.4,3,0.348,0.1,9,3,-1,"""0-1""",,,
0.042,0.607,9,0.815,0.667,7,3,-1,"""1-2""",,,
0.067,0.625,0,1.0,0.111,6,3,-1,"""1-4""",,,
0.272,0.85,4,0.163,0.45,4,3,-2,"""0-1""",,,
0.61,0.125,9,0.609,0.313,6,3,-3,"""0-3""",,,
0.203,0.3,6,0.284,0.722,1,2,0,"""2-2""",,,
0.278,0.15,4,0.165,0.833,5,1,3,"""3-0""",,,
0.208,0.2,2,0.205,0.6,4,2,0,"""0-0""",,,
0.501,0.571,2,0.132,0.944,3,1,2,"""2-0""",,,
0.789,0.182,7,0.54,0.4,9,1,1,"""1-0""",,,
0.525,0.944,4,0.097,0.1,7,1,1,"""3-2""",,,
0.518,0.136,1,0.235,0.8,2,1,1,"""1-0""",,,
0.11,0.75,3,0.298,0.1,9,1,1,"""2-1""",,,
0.343,0.893,2,0.139,0.409,1,1,0,"""4-1""",,,
0.173,0.75,4,0.097,0.0625,9,2,1,"""1-0""",,,
0.243,0.65,2,0.661,0.1,9,3,-4,"""0-2""",,,
0.204,0.591,4,0.043,0.6,1,2,0,"""1-1""",,,
0.052,0.5,6,0.252,0.6,1,3,-1,"""2-1""",,,
0.184,0.417,0,1.0,0.167,6,3,-3,"""0-3""",,,
0.162,0.7,4,0.249,0.667,7,1,1,"""2-1""",,,
0.211,0.75,4,0.235,0.1,5,1,1,"""1-0""",,,
0.342,0.722,1,0.406,0.15,4,1,2,"""2-0""",,,
0.543,0.5,6,0.266,0.688,4,2,0,"""1-1""",,,
0.66,0.7,4,0.68,0.444,6,1,1,"""1-0""",,,
0.359,0.333,4,1.0,0.111,7,2,0,"""1-1""",,,
0.291,1.0,0,1.0,0.4,6,3,-1,"""2-3""",,,
0.597,0.25,4,0.501,0.1,9,1,1,"""3-1""",,,
0.983,0.111,9,0.059,0.667,7,1,5,"""6-1""",,,
0.08,0.5,6,0.409,0.167,1,2,0,"""0-0""",,,
1.0,0.15,7,0.343,0.455,4,3,2,"""3-1""",,,
0.084,0.167,6,0.15,0.444,6,1,1,"""2-1""",,,
1.0,0.1,9,0.132,0.55,3,1,4,"""5-1""",,,
0.5,0.2,0,0.15,0.8,9,1,1,"""1-0""",,,
0.444,0.909,3,0.882,0.1,7,3,-1,"""0-1""",,,
0.226,0.15,6,0.522,1.0,1,3,-1,"""0-1""",,,
0.184,0.15,6,0.125,0.65,6,3,2,"""4-2""",,,
0.635,0.6,4,0.562,0.45,2,3,-2,"""0-2""",,,
0.345,0.95,4,0.488,0.05,7,3,1,"""1-2""",,,
0.084,0.65,6,0.412,0.556,6,1,1,"""2-1""",,,
0.226,0.95,2,0.223,0.8,2,1,1,"""1-2""",,,
0.612,0.65,4,0.158,0.3,7,3,-1,"""1-1""",,,
0.482,0.9,4,0.268,0.1,3,3,-2,"""1-3""",,,
0.61,0.125,9,0.609,0.313,6,3,-3,"""0-3""",,,
0.427,0.393,6,0.295,0.6,1,1,2,"""0-1""",,,
0.739,0.15,6,0.206,0.65,4,1,2,"""1-0""",,,
0.61,0.125,9,0.609,0.85,6,3,-3,"""0-3""",,,
0.983,0.111,9,0.158,0.667,7,1,5,"""5-0""",,,
0.555,0.15,5,0.397,0.95,3,1,2,"""2-0""",,,
0.035,0.35,5,0.788,0.357,7,3,-2,"""3-3""",,,
0.44,0.45,6,0.882,0.6,6,3,-1,"""0-1""",,,
0.518,0.462,4,0.126,0.636,7,1,1,"""3-2""",,,
0.278,0.056,4,0.22,0.688,5,1,3,"""3-0""",,,
0.61,0.125,9,0.609,0.313,1,3,-2,"""0-3""",,,
0.13,0.583,2,0.558,0.611,9,3,-2,"""0-2""",,,
0.197,0.35,0,0.349,0.909,9,1,2,"""3-1""",,,
0.272,0.5,4,0.042,0.75,7,3,-2,"""2-2""",,,
0.086,0.5,6,0.849,0.563,1,1,3,"""7-0""",,,
0.466,1.0,0,0.54,0.778,2,2,0,"""0-0""",,,
0.068,0.625,3,1.0,0.5,9,1,1,"""1-0""",,,
0.272,0.722,6,0.043,0.5,1,2,0,"""0-0""",,,
0.609,0.278,4,0.044,0.688,5,1,3,"""3-0""",,,
0.54,0.167,3,0.488,0.1,7,3,1,"""2-1""",,,
0.609,0.278,6,0.044,1.0,1,1,3,"""3-0""",,,
0.555,0.85,0,0.211,1.0,1,1,0,"""4-2""",,,
0.199,0.65,4,0.044,0.1,9,1,3,"""2-0""",,,
1.0,0.7,3,0.207,0.5,6,1,1,"""2-1""",,,
0.342,0.65,3,1.0,0.111,9,3,2,"""0-4""",,,
0.955,0.25,9,0.059,0.667,3,1,5,"""5-0""",,,
0.073,0.25,1,0.541,0.0625,9,1,1,"""1-0""",,,
0.226,0.5,6,0.203,0.444,1,1,1,"""1-0""",,,
0.265,0.393,0,1.0,0.778,9,2,0,"""1-1""",,,
0.055,0.063,3,0.406,0.85,4,1,1,"""2-1""",,,
